ga	351	580	1	1	0	0	90s	100	1	2072
ga	362	587	1	1	0	0	90s	100	1	2073
ga	358	587	1	1	0	0	90s	100	1	2074
ga	360	588	1	1	0	0	90s	100	1	2073
ga	356	580	1	1	0	0	90s	100	1	2072
ga	364	596	1	1	0	0	90s	100	1	2072
ga	376	604	1	1	0	0	90s	100	1	2073
ga	373	593	1	1	0	0	90s	100	1	2076
ga	379	591	1	1	0	0	90s	100	1	2074
ga	385	588	1	1	0	0	90s	100	1	2073
ga	373	577	1	1	0	0	90s	100	1	2072
ga	375	580	1	1	0	0	90s	100	1	2076
ga	376	585	1	1	0	0	90s	100	1	2073
ga	365	577	1	1	0	0	90s	100	1	2072
ga	373	579	1	1	0	0	90s	100	1	2073
ga	376	577	1	1	0	0	90s	100	1	2073
ga	369	570	1	1	0	0	90s	100	1	2076
ga	367	571	1	1	0	0	90s	100	1	2076
ga	368	573	1	1	0	0	90s	100	1	2075
ga	366	574	1	1	0	0	90s	100	1	2074
ga	370	577	1	1	0	0	90s	100	1	2073
ga	365	579	1	1	0	0	90s	100	1	2074
ga	359	579	1	1	0	0	90s	100	1	2076
ga	357	574	1	1	0	0	90s	100	1	2072
ga	352	576	1	1	0	0	90s	100	1	2072
ga	355	585	1	1	0	0	90s	100	1	2075
ga	353	585	1	1	0	0	90s	100	1	2075
ga	342	580	1	1	0	0	90s	100	1	2072
ga	342	585	1	1	0	0	90s	100	1	2072
ga	349	594	1	1	0	0	90s	100	1	2075
ga	346	594	1	1	0	0	90s	100	1	2076
ga	348	592	1	1	0	0	90s	100	1	2076
ga	353	596	1	1	0	0	90s	100	1	2075
ga	352	589	1	1	0	0	90s	100	1	2076
ga	360	598	1	1	0	0	90s	100	1	2073
ga	349	593	1	1	0	0	90s	100	1	2072
ga	362	597	1	1	0	0	90s	100	1	2073
ga	361	601	1	1	0	0	90s	100	1	2073
ga	354	596	1	1	0	0	90s	100	1	2072
ga	361	602	1	1	0	0	90s	100	1	2074
ga	364	602	1	1	0	0	90s	100	1	2074
ga	364	596	1	1	0	0	90s	100	1	2072
ga	371	601	1	1	0	0	90s	100	1	2074
ga	376	600	1	1	0	0	90s	100	1	2073
ga	371	597	1	1	0	0	90s	100	1	2076
ga	389	589	1	1	0	0	90s	100	1	2074
ga	383	582	1	1	0	0	90s	100	1	2076
ga	385	579	1	1	0	0	90s	100	1	2076
ga	384	572	1	1	0	0	90s	100	1	2072
ga	390	580	1	1	0	0	90s	100	1	2075
ga	394	582	1	1	0	0	90s	100	1	2073
ga	388	572	1	1	0	0	90s	100	1	2076
ga	392	572	1	1	0	0	90s	100	1	2075
ga	387	571	1	1	0	0	90s	100	1	2072
ga	393	578	1	1	0	0	90s	100	1	2073
ga	390	573	1	1	0	0	90s	100	1	2076
ga	390	577	1	1	0	0	90s	100	1	2076
ga	393	580	1	1	0	0	90s	100	1	2075
ga	395	576	1	1	0	0	90s	100	1	2073
ga	390	568	1	1	0	0	90s	100	1	2075
ga	390	566	1	1	0	0	90s	100	1	2073
ga	382	567	1	1	0	0	90s	100	1	2074
ga	377	561	1	1	0	0	90s	100	1	2076
ga	373	561	1	1	0	0	90s	100	1	2076
ga	374	566	1	1	0	0	90s	100	1	2074
ga	370	568	1	1	0	0	90s	100	1	2074
ga	364	565	1	1	0	0	90s	100	1	2072
ga	364	569	1	1	0	0	90s	100	1	2074
ga	364	572	1	1	0	0	90s	100	1	2075
ga	365	576	1	1	0	0	90s	100	1	2073
ga	363	577	1	1	0	0	90s	100	1	2075
ga	358	575	1	1	0	0	90s	100	1	2072
ga	364	576	1	1	0	0	90s	100	1	2076
ga	368	581	1	1	0	0	90s	100	1	2073
ga	367	582	1	1	0	0	90s	100	1	2074
ga	371	585	1	1	0	0	90s	100	1	2073
ga	363	580	1	1	0	0	90s	100	1	2072
ga	370	587	1	1	0	0	90s	100	1	2074
ga	361	584	1	1	0	0	90s	100	1	2072
ga	365	583	1	1	0	0	90s	100	1	2076
ga	371	587	1	1	0	0	90s	100	1	2075
ga	369	589	1	1	0	0	90s	100	1	2074
ga	366	593	1	1	0	0	90s	100	1	2075
ga	363	585	1	1	0	0	90s	100	1	2076
ga	364	586	1	1	0	0	90s	100	1	2074
ga	359	582	1	1	0	0	90s	100	1	2076
ga	350	581	1	1	0	0	90s	100	1	2072
ga	352	580	1	1	0	0	90s	100	1	2076
ga	343	574	1	1	0	0	90s	100	1	2072
ga	349	575	1	1	0	0	90s	100	1	2075
ga	349	574	1	1	0	0	90s	100	1	2075
ga	347	562	1	1	0	0	90s	100	1	2072
ga	353	567	1	1	0	0	90s	100	1	2073
ga	358	566	1	1	0	0	90s	100	1	2073
ga	361	561	1	1	0	0	90s	100	1	2074
ga	359	556	1	1	0	0	90s	100	1	2076
ga	358	552	1	1	0	0	90s	100	1	2072
ga	372	539	1	1	0	0	90s	100	1	2074
ga	369	554	1	1	0	0	90s	100	1	2074
ga	369	559	1	1	0	0	90s	100	1	2075
