g	248	474	10	10	0	0	90s	100	1	33360
g	232	482	10	10	0	0	90s	100	1	33360
g	231	483	10	10	0	0	90s	100	1	33360
g	243	454	10	10	0	0	90s	100	1	33360
g	251	455	10	10	0	0	90s	100	1	33360
g	259	486	10	10	0	0	90s	100	1	33361
g	260	480	10	10	0	0	90s	100	1	33361
g	261	459	10	10	0	0	90s	100	1	33361
g	256	454	10	10	0	0	90s	100	1	33361
g	227	468	10	10	0	0	90s	100	1	33361
g	230	491	10	10	0	0	90s	100	1	33362
g	239	476	10	10	0	0	90s	100	1	33362
g	244	455	10	10	0	0	90s	100	1	33362
g	244	454	10	10	0	0	90s	100	1	33362
g	239	466	10	10	0	0	90s	100	1	33369
g	251	471	10	10	0	0	90s	100	1	33369
g	231	487	10	10	0	0	90s	100	1	33369
g	219	481	10	10	0	0	90s	100	1	33369
g	241	488	10	10	0	0	90s	100	1	33368
g	242	460	10	10	0	0	90s	100	1	33368
g	240	454	10	10	0	0	90s	100	1	33368
g	233	466	10	10	0	0	90s	100	1	33368
g	232	472	10	10	0	0	90s	100	1	33368
g	260	472	10	10	0	0	90s	100	1	33367
g	269	470	10	10	0	0	90s	100	1	33367
g	269	474	10	10	0	0	90s	100	1	33367
g	254	487	10	10	0	0	90s	100	1	33367
g	247	489	10	10	0	0	90s	100	1	33367
g	238	489	10	10	0	0	90s	100	1	33367
g	249	468	10	10	0	0	90s	100	1	33367
g	263	464	10	10	0	0	90s	100	1	33367
g	257	476	10	10	0	0	90s	100	1	33366
g	249	489	10	10	0	0	90s	100	1	33366
g	245	495	10	10	0	0	90s	100	1	33366
g	231	494	10	10	0	0	90s	100	1	33366
g	221	494	10	10	0	0	90s	100	1	33366
g	219	485	10	10	0	0	90s	100	1	33366
g	229	474	10	10	0	0	90s	100	1	33366
g	241	481	10	10	0	0	90s	100	1	33365
g	241	484	10	10	0	0	90s	100	1	33365
g	245	487	10	10	0	0	90s	100	1	33365
g	244	497	10	10	0	0	90s	100	1	33365
g	239	500	10	10	0	0	90s	100	1	33365
g	235	497	10	10	0	0	90s	100	1	33365
g	227	457	10	10	0	0	90s	100	1	33365
g	234	454	10	10	0	0	90s	100	1	33365
g	252	455	10	10	0	0	90s	100	1	33365
g	256	461	10	10	0	0	90s	100	1	33365
g	256	475	10	10	0	0	90s	100	1	33365
g	223	472	10	10	0	0	90s	100	1	33364
g	221	471	10	10	0	0	90s	100	1	33364
g	217	485	10	10	0	0	90s	100	1	33364
g	220	498	10	10	0	0	90s	100	1	33364
g	230	503	10	10	0	0	90s	100	1	33364
g	270	488	10	10	0	0	90s	100	1	33364
g	242	470	10	10	0	0	90s	100	1	33364
