m	296	574	1	1	0	0	10s	100	1	4019
m	303	585	1	1	0	0	10s	100	1	4019
m	306	594	1	1	0	0	10s	100	1	4019
m	296	614	1	1	0	0	10s	100	1	4019
m	284	624	1	1	0	0	10s	100	1	4019
m	266	630	1	1	0	0	10s	100	1	4019
m	259	598	1	1	0	0	10s	100	1	4019
m	298	594	1	1	0	0	10s	100	1	4019
m	312	616	1	1	0	0	10s	100	1	4019
m	306	640	1	1	0	0	10s	100	1	4019
m	306	662	1	1	0	0	10s	100	1	4019
m	306	678	1	1	0	0	10s	100	1	4019
m	284	674	1	1	0	0	10s	100	1	4019
m	272	684	1	1	0	0	10s	100	1	4019
m	254	692	1	1	0	0	10s	100	1	4019
m	246	684	1	1	0	0	10s	100	1	4019
m	259	655	1	1	0	0	10s	100	1	4019
m	252	642	1	1	0	0	10s	100	1	4019
m	251	620	1	1	0	0	10s	100	1	4019
m	248	600	1	1	0	0	10s	100	1	4019
m	274	655	1	1	0	0	10s	100	1	4019
m	290	644	1	1	0	0	10s	100	1	4019
m	284	628	1	1	0	0	10s	100	1	4019
m	288	596	1	1	0	0	10s	100	1	4019
m	276	588	1	1	0	0	10s	100	1	4019
m	266	591	1	1	0	0	10s	100	1	4019
m	322	600	1	1	0	0	10s	100	1	4019
m	316	620	1	1	0	0	10s	100	1	4019
m	302	606	1	1	0	0	10s	100	1	4019
m	268	622	1	1	0	0	10s	100	1	4019
m	260	608	1	1	0	0	10s	100	1	4019
m	282	646	1	1	0	0	10s	100	1	4019
m	294	657	1	1	0	0	10s	100	1	4019
m	294	678	1	1	0	0	10s	100	1	4019
m	254	662	1	1	0	0	10s	100	1	4019
m	248	671	1	1	0	0	10s	100	1	4019
m	294	624	1	1	0	0	10s	100	1	4021
m	306	628	1	1	0	0	10s	100	1	4021
m	292	652	1	1	0	0	10s	100	1	4021
m	270	642	1	1	0	0	10s	100	1	4021
m	257	622	1	1	0	0	10s	100	1	4021
m	262	601	1	1	0	0	10s	100	1	4021
m	284	588	1	1	0	0	10s	100	1	4021
m	318	592	1	1	0	0	10s	100	1	4021
m	310	650	1	1	0	0	10s	100	1	4021
m	280	664	1	1	0	0	10s	100	1	4021
m	248	649	1	1	0	0	10s	100	1	4021
m	248	680	1	1	0	0	10s	100	1	4021
m	314	604	1	1	0	0	10s	100	1	4015
m	322	612	1	1	0	0	10s	100	1	4015
m	320	624	1	1	0	0	10s	100	1	4015
m	312	632	1	1	0	0	10s	100	1	4015
m	292	631	1	1	0	0	10s	100	1	4015
m	289	614	1	1	0	0	10s	100	1	4015
m	280	620	1	1	0	0	10s	100	1	4015
m	268	634	1	1	0	0	10s	100	1	4015
m	252	638	1	1	0	0	10s	100	1	4015
m	260	659	1	1	0	0	10s	100	1	4015
m	254	670	1	1	0	0	10s	100	1	4015
m	271	666	1	1	0	0	10s	100	1	4015
m	285	674	1	1	0	0	10s	100	1	4015
m	294	676	1	1	0	0	10s	100	1	4015
m	289	656	1	1	0	0	10s	100	1	4015
m	241	607	1	1	0	0	10s	100	1	4015
m	253	591	1	1	0	0	10s	100	1	4015
m	266	586	1	1	0	0	10s	100	1	4015
m	276	598	1	1	0	0	10s	100	1	4015
m	290	586	1	1	0	0	10s	100	1	4015
m	296	585	1	1	0	0	10s	100	1	4015
m	319	594	1	1	0	0	10s	100	1	4015
m	326	610	1	1	0	0	10s	100	1	4015
m	308	616	1	1	0	0	10s	100	1	4015
m	278	616	1	1	0	0	10s	100	1	4015
m	300	624	1	1	0	0	10s	100	1	4017
m	302	638	1	1	0	0	10s	100	1	4017
m	300	646	1	1	0	0	10s	100	1	4017
m	306	659	1	1	0	0	10s	100	1	4017
m	301	670	1	1	0	0	10s	100	1	4017
m	292	664	1	1	0	0	10s	100	1	4017
m	274	654	1	1	0	0	10s	100	1	4017
m	264	645	1	1	0	0	10s	100	1	4017
m	274	676	1	1	0	0	10s	100	1	4017
m	264	684	1	1	0	0	10s	100	1	4017
m	250	680	1	1	0	0	10s	100	1	4017
m	252	660	1	1	0	0	10s	100	1	4017
m	248	650	1	1	0	0	10s	100	1	4017
m	256	639	1	1	0	0	10s	100	1	4017
m	253	624	1	1	0	0	10s	100	1	4017
m	246	616	1	1	0	0	10s	100	1	4017
m	254	604	1	1	0	0	10s	100	1	4017
m	260	598	1	1	0	0	10s	100	1	4017
m	288	606	1	1	0	0	10s	100	1	4017
m	298	604	1	1	0	0	10s	100	1	4017
m	306	600	1	1	0	0	10s	100	1	4017
m	307	580	1	1	0	0	10s	100	1	4017
m	284	581	1	1	0	0	10s	100	1	4017
m	275	582	1	1	0	0	10s	100	1	4017
m	321	591	1	1	0	0	10s	100	1	4017
m	330	603	1	1	0	0	10s	100	1	4017
m	276	623	1	1	0	0	10s	100	1	4017
m	282	634	1	1	0	0	10s	100	1	4017
m	302	616	1	1	0	0	10s	100	1	4017
m	310	609	1	1	0	0	10s	100	1	4017
m	260	639	1	1	0	0	10s	100	1	4014
m	266	652	1	1	0	0	10s	100	1	4014
m	267	662	1	1	0	0	10s	100	1	4014
m	298	668	1	1	0	0	10s	100	1	4014
m	312	646	1	1	0	0	10s	100	1	4014
m	320	628	1	1	0	0	10s	100	1	4014
m	327	612	1	1	0	0	10s	100	1	4014
m	296	604	1	1	0	0	10s	100	1	4014
m	310	580	1	1	0	0	10s	100	1	4014
m	292	574	1	1	0	0	10s	100	1	4014
m	275	581	1	1	0	0	10s	100	1	4014
m	248	594	1	1	0	0	10s	100	1	4014
m	258	615	1	1	0	0	10s	100	1	4014
m	272	624	1	1	0	0	10s	100	1	4014
m	279	638	1	1	0	0	10s	100	1	4014
m	290	612	1	1	0	0	10s	100	1	4014
