m	140	147	0	0	0	1	1m	100	2	9568
m	150	160	0	0	0	1	1m	100	2	9569
m	141	171	0	0	0	1	1m	100	2	9568
m	151	180	0	0	0	1	1m	100	2	9569
m	139	193	0	0	0	1	1m	100	2	9568
m	143	199	0	0	0	1	1m	100	2	9569
m	150	213	0	0	0	1	1m	100	2	9568
m	142	229	0	0	0	1	1m	100	2	9569
m	152	240	0	0	0	1	1m	100	2	9568
m	171	241	0	0	0	1	1m	100	2	9569
m	184	252	0	0	0	1	1m	100	2	9570
m	200	239	0	0	0	1	1m	100	2	9569
m	214	253	0	0	0	1	1m	100	2	9570
m	231	246	0	0	0	1	1m	100	2	9569
m	246	262	0	0	0	1	1m	100	2	9570
m	269	249	0	0	0	1	1m	100	2	9569
m	279	260	0	0	0	1	1m	100	2	9570
m	304	270	0	0	0	1	1m	100	2	9569
m	298	252	0	0	0	1	1m	100	2	9570
m	327	257	0	0	0	1	1m	100	2	9569
m	329	276	0	0	0	1	1m	100	2	9570
m	342	286	0	0	0	1	1m	100	2	9569
m	358	292	0	0	0	1	1m	100	2	9570
m	377	301	0	0	0	1	1m	100	2	9569
m	384	280	0	0	0	1	1m	100	2	9570
m	389	260	0	0	0	1	1m	100	2	9569
m	347	242	0	0	0	1	1m	100	2	9570
m	362	230	0	0	0	1	1m	100	2	9569
m	365	283	0	0	0	1	1m	100	2	9570
m	348	267	0	0	0	1	1m	100	2	9569
m	382	272	0	0	0	1	1m	100	2	9570
m	358	261	0	0	0	1	1m	100	1	9560
