r	778	988	10	10	0	0	600s	100	1	8006
r	827	944	10	10	0	0	600s	100	1	8007
r	724	934	10	10	0	0	600s	100	1	8008
r	780	861	10	10	0	0	600s	100	1	8009
r	868	843	10	10	0	0	600s	100	1	8010
r	826	803	10	10	0	0	600s	100	1	8011
r	810	724	10	10	0	0	600s	100	1	8012
r	892	673	10	10	0	0	600s	100	1	8013
r	723	361	10	10	0	0	600s	100	1	8006
r	862	161	10	10	0	0	600s	100	1	8007
r	761	163	10	10	0	0	600s	100	1	8008
r	669	171	10	10	0	0	600s	100	1	8009
r	544	165	10	10	0	0	600s	100	1	8010
r	720	696	10	10	0	0	600s	100	1	8011
r	663	712	10	10	0	0	600s	100	1	8012
r	583	646	10	10	0	0	600s	100	1	8013
r	391	770	10	10	0	0	600s	100	1	8006
r	428	854	10	10	0	0	600s	100	1	8007
r	357	895	10	10	0	0	600s	100	1	8008
r	681	1346	10	10	0	0	600s	100	1	8009
r	628	1308	10	10	0	0	600s	100	1	8010
r	758	1264	10	10	0	0	600s	100	1	8011
r	830	1288	10	10	0	0	600s	100	1	8012
r	929	1270	10	10	0	0	600s	100	1	8013
r	718	1134	10	10	0	0	600s	100	1	8006
r	777	1080	10	10	0	0	600s	100	1	8007
r	437	1032	10	10	0	0	600s	100	1	8008
r	364	1067	10	10	0	0	600s	100	1	8009
r	453	1141	10	10	0	0	600s	100	1	8010
r	529	1092	10	10	0	0	600s	100	1	8011
r	1389	927	10	10	0	0	600s	100	1	8012
r	1385	813	10	10	0	0	600s	100	1	8013
r	1103	640	10	10	0	0	600s	100	1	8006
r	1083	705	10	10	0	0	600s	100	1	8007
r	1080	801	10	10	0	0	600s	100	1	8008
r	1081	888	10	10	0	0	600s	100	1	8009
r	1091	508	10	10	0	0	600s	100	1	8010
r	1212	504	10	10	0	0	600s	100	1	8011
r	1297	502	10	10	0	0	600s	100	1	8012
r	1396	505	10	10	0	0	600s	100	1	8013
r	1337	249	10	10	0	0	600s	100	1	8006
r	1414	206	10	10	0	0	600s	100	1	8007
r	1323	135	10	10	0	0	600s	100	1	8008
r	1187	220	10	10	0	0	600s	100	1	8009
r	1112	183	10	10	0	0	600s	100	1	8010
r	1014	123	10	10	0	0	600s	100	1	8011
r	1016	191	10	10	0	0	600s	100	1	8012
r	1085	241	10	10	0	0	600s	100	1	8013
r	1183	1349	10	10	0	0	600s	100	1	8006
r	1238	1317	10	10	0	0	600s	100	1	8007
r	1273	1403	10	10	0	0	600s	100	1	8008
r	1353	1387	10	10	0	0	600s	100	1	8009
r	1127	1176	10	10	0	0	600s	100	1	8010
r	1042	1140	10	10	0	0	600s	100	1	8011
r	1111	1062	10	10	0	0	600s	100	1	8012
r	1190	1114	10	10	0	0	600s	100	1	8013
r	1406	1259	10	10	0	0	600s	100	1	8006
r	1352	1012	10	10	0	0	600s	100	1	8007
